realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter
20383,stan,prodaja,48.0,,,,3.0,False,Samostalno,2.0,,52800.0,Beograd,Zemun (Novi Grad)
20384,stan,prodaja,33.0,,,,3.0,False,Samostalno,2.0,,36300.0,Beograd,Zemun (Novi Grad)
20391,stan,prodaja,48.0,,,,4.0,False,Samostalno,3.0,,52800.0,Beograd,Zemun (Novi Grad)
20392,stan,prodaja,60.0,,,,,False,Samostalno,3.0,,66000.0,Beograd,Zemun (Novi Grad)
20396,stan,prodaja,31.0,,,,1.0,False,Samostalno,1.0,,30690.0,Beograd,Krnjača
20400,stan,izdavanje,30.0,,,,,False,Klima,1.0,,290.0,Beograd,Voždovac
20412,kuca,prodaja,350.0,,,,,False,,5.0,,360000.0,Beograd,Karaburma
20413,stan,prodaja,33.0,,,,1.0,False,Samostalno,1.0,,32670.0,Beograd,Krnjača
20418,stan,prodaja,42.0,,,,1.0,False,Samostalno,2.0,,41580.0,Beograd,Krnjača
20424,stan,prodaja,52.0,,,,1.0,False,Samostalno,2.0,,51480.0,Beograd,Krnjača
20425,kuca,izdavanje,250.0,,,,,False,Samostalno,5.0,,1800.0,Zlatibor,
20429,stan,izdavanje,57.0,,,,2.0,False,"Centralno, Klima",2.0,,650.0,Beograd,Centar (uži)
20432,stan,izdavanje,45.0,,,,,False,"Samostalno, Klima",3.0,,600.0,Beograd,Stari Grad
20434,kuca,prodaja,99.0,,,,,False,Centralno,4.0,,115000.0,Zlatibor,
20436,stan,izdavanje,40.0,,,,,False,Klima,2.0,,400.0,Beograd,Vračar (Centar)
20438,stan,prodaja,20.0,,,,,False,,1.0,,17000.0,Beograd,Železnik
20442,stan,izdavanje,35.0,,,,3.0,False,"Centralno, Klima",1.0,,500.0,Beograd,Stari Grad
20443,kuca,prodaja,250.0,,,,,False,"Centralno, Klima",5.0,,105000.0,Beograd,Sremčica
20452,stan,prodaja,25.0,,,,1.0,False,Samostalno,1.0,,22000.0,Beograd,Rakovica
20453,stan,izdavanje,70.0,,,,,False,,2.0,,600.0,Beograd,Zvezdara
20454,stan,prodaja,85.0,,,,3.0,False,,4.0,,85000.0,Beograd,Borča III
20460,stan,prodaja,36.0,,,,,False,Samostalno,1.0,,32500.0,Beograd,Višnjica
20465,stan,prodaja,74.0,,,,1.0,False,,3.0,,170940.0,Beograd,Vračar (Centar)
20466,stan,izdavanje,43.0,,,,1.0,False,"Centralno, Klima",2.0,,400.0,Novi Sad,Grbavica
20467,stan,prodaja,64.0,,,,,False,,3.0,,147900.0,Beograd,Vračar (Centar)
20470,stan,prodaja,104.0,,,,6.0,False,,4.0,,240240.0,Beograd,Vračar (Centar)
20473,stan,prodaja,44.0,,,,3.0,False,,2.0,,44000.0,Beograd,Voždovac
20476,stan,izdavanje,40.0,,,,,False,Centralno,2.0,,300.0,Novi Sad,Bulevar
20479,stan,prodaja,54.0,,,,2.0,False,,3.0,,1050.0,Beograd,Mirijevo I
20480,stan,prodaja,54.0,,,,3.0,False,,3.0,,1050.0,Beograd,Mirijevo I
20485,stan,prodaja,45.0,,,,1.0,False,Samostalno,2.0,,44550.0,Beograd,Krnjača
20486,stan,izdavanje,31.0,,,,6.0,False,Centralno,2.0,,400.0,Beograd,Stari Grad
20488,kuca,prodaja,50.0,,,,,False,,2.0,,50000.0,Beograd,Voždovac
20489,kuca,prodaja,240.0,,,,,False,,5.0,,60000.0,Beograd,
20491,stan,prodaja,54.0,,,,3.0,False,,3.0,,1050.0,Beograd,Mirijevo I
20492,stan,prodaja,49.0,,,,,False,,2.0,,1050.0,Beograd,Mirijevo I
20495,stan,prodaja,54.0,,,,1.0,False,,3.0,,1050.0,Beograd,Mirijevo I
20498,stan,prodaja,64.0,,,,,False,,4.0,,1050.0,Beograd,Mirijevo I
20503,kuca,prodaja,115.0,,,,,False,"Centralno, Klima",4.0,,130000.0,Beograd,Banovo brdo
20505,stan,izdavanje,40.0,,,,2.0,False,Klima,2.0,,480.0,Beograd,Centar (uži)
20506,kuca,izdavanje,280.0,,,,,False,"Centralno, Klima",6.0,,2300.0,Beograd,Dedinje (RTV Pink)
20509,stan,prodaja,43.0,,,,1.0,False,"Centralno, Klima",2.0,,97000.0,Novi Sad,Grbavica
20510,stan,prodaja,120.0,,,,4.0,False,Samostalno,4.0,,92000.0,Beograd,Voždovac
20512,stan,prodaja,65.0,,,,3.0,False,,3.0,,47000.0,Beograd,Krnjača
20518,stan,prodaja,70.0,,,,3.0,False,"Samostalno, Klima",3.0,,51490.0,Beograd,Zemun (Novi Grad)
20520,stan,izdavanje,163.0,,,,4.0,False,"Centralno, Klima",6.0,,900.0,Beograd,Stari Grad
20524,kuca,prodaja,125.0,,,,,False,"Samostalno, Klima",3.0,,60000.0,Beograd,Voždovac
20526,stan,izdavanje,76.0,2018,,,,False,"Centralno, Klima",3.0,,600.0,Beograd,Vračar (Centar)
20533,kuca,prodaja,200.0,,,,,False,Samostalno,5.0,,80000.0,Beograd,Rakovica
20534,stan,prodaja,65.0,,,,,False,,3.0,,64530.0,Beograd,Višnjička banja
20538,kuca,prodaja,410.0,,,,,False,Klima,5.0,,350000.0,Beograd,Zvezdara
20541,stan,prodaja,59.0,,,,,False,,3.0,,73400.0,Beograd,Višnjička banja
20543,stan,prodaja,28.0,,,,2.0,False,"Centralno, Klima",1.0,,34000.0,Beograd,Mirijevo I
20545,kuca,prodaja,50.0,,,,,False,Klima,3.0,,27500.0,Beograd,Čukarička padina
20547,stan,prodaja,79.0,,,,,False,Centralno,3.0,,128000.0,Beograd,Voždovac
20551,stan,prodaja,80.0,,,,6.0,False,,3.0,,160000.0,Beograd,Novi Beograd Blok 12 (YUBC)
20558,stan,prodaja,42.0,,,,,False,,2.0,,52500.0,Beograd,Višnjička banja
20560,stan,prodaja,55.0,,,,,False,,2.0,,55000.0,Beograd,Višnjička banja
20562,stan,prodaja,54.0,,,,7.0,False,Centralno,2.0,,35000.0,Beograd,Borča III
20563,stan,izdavanje,75.0,,,,1.0,False,Klima,2.0,,400.0,Beograd,Vračar (Centar)
20565,stan,prodaja,78.0,,,,2.0,False,Klima,3.0,,200000.0,Beograd,Dedinje (RTV Pink)
20566,stan,prodaja,38.0,,,,,False,Klima,2.0,,59000.0,Beograd,Zemun (Centar)
20567,stan,izdavanje,48.0,,,,2.0,False,"Centralno, Klima",2.0,,450.0,Beograd,Vračar (Centar)
20570,stan,prodaja,47.0,,,,,False,,2.0,,58325.0,Beograd,Višnjička banja
20573,stan,prodaja,45.0,,,,,False,Samostalno,3.0,,54000.0,Beograd,Voždovac
20575,stan,prodaja,103.0,,,,,False,Klima,4.0,,277000.0,Beograd,Dedinje (RTV Pink)
20576,stan,prodaja,108.0,,,,1.0,False,Klima,4.0,,267000.0,Beograd,Dedinje (RTV Pink)
20577,kuca,izdavanje,400.0,,,,,False,,7.0,,3500.0,Beograd,Dedinje (RTV Pink)
20579,stan,izdavanje,70.0,,,,4.0,False,Centralno,2.0,,500.0,Beograd,Vračar (Centar)
20581,stan,prodaja,24.0,,,,,False,"Centralno, Klima",1.0,,59000.0,Beograd,
20582,stan,izdavanje,90.0,2020,,,13.0,False,"Centralno, Klima",4.0,,1800.0,Beograd,Beograd na vodi
20597,stan,prodaja,65.0,2015,,,3.0,False,Samostalno,3.0,,145000.0,Beograd,Vračar (Centar)
20599,stan,prodaja,42.0,,,,4.0,False,Samostalno,2.0,,42000.0,Beograd,Zemun (Novi Grad)
20604,stan,prodaja,50.0,,,,5.0,False,"Samostalno, Klima",2.0,,65000.0,Beograd,Rakovica
20605,stan,prodaja,63.0,,,,2.0,False,Samostalno,3.0,,75000.0,Beograd,Zvezdara
20609,stan,izdavanje,55.0,2020,,,20.0,False,"Centralno, Klima",2.0,,800.0,Beograd,Beograd na vodi
20612,kuca,izdavanje,130.0,,,,,False,"Samostalno, Klima",4.0,,1200.0,Beograd,Dedinje (RTV Pink)
20613,stan,izdavanje,65.0,,,,4.0,False,Klima,2.0,,550.0,Beograd,Vračar (Centar)
20614,stan,izdavanje,65.0,,,,4.0,False,Klima,2.0,,550.0,Beograd,Vračar (Centar)
20616,stan,prodaja,66.0,,,,,False,Klima,3.0,,70000.0,Beograd,Zemun (Save Kovačevića)
20624,stan,izdavanje,85.0,,,,4.0,False,"Centralno, Klima",3.0,,690.0,Beograd,Vračar (Centar)
20626,stan,prodaja,71.0,,,,4.0,False,"Centralno, Klima",3.0,,111900.0,Beograd,Novi Beograd Blok 63
20628,stan,prodaja,50.0,,,,,False,"Samostalno, Klima",2.0,,150000.0,Beograd,Stari Grad
20632,stan,prodaja,25.0,,,,3.0,False,Centralno,1.0,,70000.0,Beograd,Vračar (Centar)
20641,kuca,prodaja,165.0,,,,,False,Samostalno,6.0,,88000.0,Bar,
20643,stan,izdavanje,82.0,,,,2.0,False,"Centralno, Klima",3.0,1.0,350.0,Beograd,Vukov spomenik
20644,stan,izdavanje,45.0,,,6.0,4.0,False,,2.0,1.0,,Beograd,Kalemegdan
20647,stan,izdavanje,75.0,,,,2.0,False,Centralno,,,750.0,Beograd,Vračar (Hram)
20650,stan,izdavanje,150.0,,,3.0,3.0,False,"Podno, Samostalno",4.0,,1200.0,Beograd,Zvezdin stadion
20655,stan,izdavanje,148.0,,,4.0,4.0,False,Centralno,4.0,,1800.0,Beograd,Vukov spomenik
20658,stan,prodaja,66.0,,,2.0,2.0,False,,3.0,,115500.0,Beograd,Voždovac
20666,stan,izdavanje,45.0,,,1.0,1.0,False,,1.5,,200.0,Beograd,Braće Jerković
20668,stan,izdavanje,46.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,600.0,Novi Sad,Centar
20669,stan,izdavanje,100.0,,,,4.0,False,"Centralno, Klima",4.0,1.0,1300.0,Beograd,Vračar (Centar)
20670,kuca,izdavanje,200.0,,,,1.0,False,Klima,5.0,1.0,2000.0,Beograd,Retenzija
20672,kuca,izdavanje,300.0,,,,1.0,False,Klima,7.0,3.0,2500.0,Beograd,Dedinje (RTV Pink)
20674,stan,prodaja,33.0,2021,,,1.0,False,,2.0,1.0,54430.0,Novi Sad,Železnička stanica
20675,stan,prodaja,35.0,2021,,,4.0,False,Centralno,2.0,1.0,58900.0,Novi Sad,Železnička stanica
20676,stan,prodaja,33.0,2021,,,3.0,False,Centralno,2.0,1.0,54430.0,Novi Sad,Železnička stanica
20677,stan,prodaja,33.0,2021,,,2.0,False,,2.0,1.0,54430.0,Novi Sad,Železnička stanica
20678,stan,prodaja,30.0,,,,8.0,False,"Centralno, Klima",1.0,1.0,96888.0,Beograd,Beograd na vodi
20679,stan,prodaja,104.0,,,,5.0,False,"Centralno, Klima",4.0,2.0,206000.0,Beograd,Novi Beograd Blok 24 (Super Vero)
20680,stan,prodaja,32.0,2020,,,,False,,2.0,1.0,49000.0,Novi Sad,Salajka
20681,stan,izdavanje,100.0,,,,5.0,False,"Samostalno, Klima",4.0,1.0,850.0,Beograd,Stari Grad
20683,stan,izdavanje,41.0,,,,8.0,False,"Centralno, Klima",2.0,1.0,550.0,Novi Sad,Grbavica
20684,stan,izdavanje,160.0,,,,1.0,False,"Centralno, Klima",4.0,1.0,1000.0,Beograd,Cvetkova pijaca
20686,stan,izdavanje,50.0,,,,3.0,False,"Centralno, Klima",2.0,1.0,350.0,Novi Sad,Bulevar
20687,stan,izdavanje,115.0,,,,2.0,False,"Samostalno, Klima",4.0,1.0,750.0,Beograd,Zvezdara
20688,stan,izdavanje,120.0,,,,3.0,False,"Centralno, Klima",4.0,1.0,800.0,Beograd,Stari Grad
20690,stan,prodaja,34.0,,,,4.0,False,,2.0,1.0,47850.0,Petrovaradin,Stari majur
20691,stan,izdavanje,41.0,,,,1.0,False,Klima,2.0,1.0,250.0,Novi Sad,Telep
20692,stan,izdavanje,40.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,270.0,Novi Sad,Podbara
20693,stan,izdavanje,37.0,,,,3.0,False,"Centralno, Klima",2.0,1.0,350.0,Novi Sad,Liman 3
20696,stan,izdavanje,42.0,,,,3.0,False,"Centralno, Klima",2.0,1.0,300.0,Novi Sad,Centar
20697,stan,izdavanje,50.0,,,,2.0,False,"Centralno, Klima",2.0,1.0,350.0,Novi Sad,Bulevar
20698,stan,izdavanje,45.0,,,,,False,Klima,2.0,1.0,350.0,Novi Sad,Adamovićevo naselje
20699,stan,izdavanje,44.0,,,,7.0,False,"Centralno, Klima",2.0,1.0,330.0,Novi Sad,Bulevar
20700,kuca,izdavanje,350.0,,,,1.0,False,"Centralno, Klima",1.0,1.0,3000.0,Beograd,Donji Dorćol
20701,stan,izdavanje,44.0,,,,,False,"Centralno, Klima",2.0,1.0,320.0,Novi Sad,Socijalno
20702,stan,izdavanje,37.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,300.0,Novi Sad,Grbavica
20703,stan,izdavanje,55.0,,,,2.0,False,Centralno,2.0,1.0,270.0,Novi Sad,Satelit
20704,stan,izdavanje,45.0,,,,,False,"Centralno, Klima",2.0,1.0,260.0,Novi Sad,Socijalno
20705,stan,izdavanje,43.0,,,,3.0,False,"Centralno, Klima",2.0,1.0,350.0,Novi Sad,Grbavica
20706,stan,izdavanje,42.0,,,,6.0,False,"Centralno, Klima",2.0,1.0,280.0,Novi Sad,Bulevar
20707,stan,izdavanje,42.0,,,,3.0,False,"Centralno, Klima",2.0,1.0,320.0,Novi Sad,Grbavica
20708,stan,izdavanje,50.0,,,,2.0,False,Klima,2.0,1.0,350.0,Novi Sad,Grbavica
20709,stan,izdavanje,38.0,,,,,False,Klima,2.0,1.0,400.0,Novi Sad,Centar
20710,stan,izdavanje,86.0,,,,2.0,False,"Centralno, Klima",4.0,1.0,850.0,Beograd,Autokomanda
20711,stan,izdavanje,105.0,,,,3.0,False,"Centralno, Klima",4.0,1.0,650.0,Beograd,Lekino brdo
20712,stan,izdavanje,140.0,,,,3.0,False,"Centralno, Klima",4.0,1.0,800.0,Beograd,Voždovac
20713,stan,izdavanje,38.0,,,,,False,"Centralno, Klima",2.0,1.0,330.0,Novi Sad,Centar
20714,stan,izdavanje,38.0,,,,,False,"Centralno, Klima",2.0,1.0,330.0,Novi Sad,Centar
20715,stan,izdavanje,35.0,,,,2.0,False,"Centralno, Klima",2.0,1.0,350.0,Novi Sad,Centar
20716,stan,izdavanje,35.0,,,,3.0,False,"Centralno, Klima",2.0,1.0,330.0,Novi Sad,Centar
20717,stan,izdavanje,35.0,,,,2.0,False,"Centralno, Klima",2.0,1.0,300.0,Novi Sad,Telep
20718,stan,izdavanje,46.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,350.0,Novi Sad,Socijalno
20719,stan,izdavanje,45.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,450.0,Novi Sad,Centar
20720,stan,izdavanje,45.0,,,,7.0,False,"Centralno, Klima",2.0,1.0,500.0,Novi Sad,
20721,stan,izdavanje,54.0,,,,1.0,False,Klima,2.0,1.0,400.0,Novi Sad,Grbavica
20722,stan,izdavanje,46.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,350.0,Novi Sad,Centar
20723,stan,izdavanje,40.0,,,,4.0,False,"Centralno, Klima",2.0,1.0,400.0,Novi Sad,Podbara
20724,kuca,izdavanje,150.0,,,,,False,"Centralno, Klima",4.0,1.0,1000.0,Beograd,Senjak
20725,stan,izdavanje,50.0,,,,6.0,False,"Centralno, Klima",2.0,1.0,400.0,Novi Sad,Liman 3
20726,stan,izdavanje,90.0,,,,1.0,False,"Samostalno, Klima",4.0,1.0,450.0,Beograd,Crveni krst
20727,stan,izdavanje,46.0,,,,1.0,False,Klima,2.0,1.0,350.0,Novi Sad,Grbavica
20728,stan,izdavanje,40.0,,,,3.0,False,Centralno,2.0,1.0,250.0,Novi Sad,Podbara
20729,stan,izdavanje,50.0,,,,2.0,False,Klima,2.0,1.0,330.0,Novi Sad,Adamovićevo naselje
20730,stan,izdavanje,60.0,,,,5.0,False,Centralno,2.0,1.0,220.0,Beograd,Novi Beograd Blok 61
20731,stan,izdavanje,74.0,,,,3.0,False,"Samostalno, Klima",4.0,1.0,420.0,Beograd,Đeram pijaca
20732,stan,izdavanje,30.0,,,,6.0,False,Centralno,2.0,1.0,250.0,Novi Sad,Centar
20733,stan,izdavanje,43.0,,,,2.0,False,"Centralno, Klima",2.0,1.0,270.0,Novi Sad,Socijalno
20734,stan,izdavanje,74.0,,,,3.0,False,"Samostalno, Klima",4.0,1.0,420.0,Beograd,Đeram pijaca
20735,stan,izdavanje,30.0,,,,6.0,False,Centralno,2.0,1.0,250.0,Novi Sad,Centar
20736,stan,izdavanje,43.0,,,,2.0,False,"Centralno, Klima",2.0,1.0,270.0,Novi Sad,Socijalno
20737,stan,izdavanje,95.0,,,,1.0,False,"Centralno, Klima",4.0,1.0,800.0,Beograd,Botanička bašta
20738,stan,izdavanje,90.0,,,,4.0,False,"Centralno, Klima",4.0,1.0,1000.0,Beograd,Crveni krst
20739,stan,izdavanje,42.0,,,,2.0,False,Samostalno,3.0,1.0,250.0,Beograd,Bele vode
20740,kuca,izdavanje,550.0,,,,,False,"Centralno, Klima",10.0,1.0,6000.0,Beograd,Dedinje (Beli dvor)
20741,stan,izdavanje,42.0,,,,2.0,False,Samostalno,2.0,1.0,250.0,Beograd,Bele vode
20742,stan,izdavanje,105.0,,,,5.0,False,"Centralno, Klima",4.0,1.0,800.0,Beograd,Crveni krst
20743,stan,izdavanje,104.0,,,,3.0,False,"Centralno, Klima",4.0,1.0,790.0,Beograd,Stari Grad
20744,stan,izdavanje,75.0,,,,3.0,False,"Samostalno, Klima",4.0,1.0,650.0,Beograd,Crveni krst
20745,stan,izdavanje,110.0,,,,2.0,False,"Centralno, Klima",4.0,1.0,800.0,Beograd,Stari Grad
20746,stan,izdavanje,120.0,,,,2.0,False,"Samostalno, Klima",4.0,1.0,700.0,Beograd,Vračar (Hram)
20747,stan,izdavanje,110.0,,,,2.0,False,"Centralno, Klima",4.0,1.0,1100.0,Beograd,Južni bulevar
20748,stan,izdavanje,100.0,,,,3.0,False,"Centralno, Klima",4.0,1.0,1500.0,Beograd,Vračar (Hram)
20749,stan,izdavanje,105.0,,,,2.0,False,"Centralno, Klima",4.0,1.0,500.0,Beograd,Đeram pijaca
20750,stan,izdavanje,35.0,,,,5.0,False,"Samostalno, Klima",1.0,1.0,300.0,Beograd,Centar (uži)
20751,stan,izdavanje,90.0,,,,4.0,False,"Centralno, Klima",4.0,1.0,450.0,Beograd,Novi Beograd Blok 28 (Potkovica)
20752,stan,izdavanje,110.0,,,,3.0,False,"Centralno, Klima",4.0,1.0,650.0,Beograd,Lekino brdo
20753,stan,izdavanje,132.0,,,,6.0,False,"Centralno, Klima",4.0,1.0,950.0,Beograd,Novi Beograd Blok 12 (YUBC)
20755,stan,izdavanje,35.0,,,,4.0,False,"Centralno, Klima",1.0,1.0,400.0,Beograd,Kalenić pijaca
20760,stan,izdavanje,45.0,,,,7.0,False,"Centralno, Klima",2.0,1.0,450.0,Beograd,Novi Beograd Blok 30 (B92)
20761,stan,izdavanje,45.0,,,,5.0,False,"Centralno, Klima",2.0,1.0,530.0,Beograd,Beograđanka ( centar )
20762,stan,izdavanje,40.0,,,,1.0,False,"Centralno, Klima",2.0,1.0,450.0,Beograd,Stari Grad
20763,stan,izdavanje,52.0,,,,1.0,False,"Samostalno, Klima",2.0,1.0,650.0,Beograd,Vukov spomenik
20765,stan,prodaja,24.0,,,,4.0,False,"Centralno, Klima",2.0,1.0,80000.0,Beograd,Centar (uži)
20766,stan,izdavanje,56.0,,,,1.0,False,"Centralno, Klima",3.0,1.0,500.0,Beograd,Gornji Dorćol
20767,stan,izdavanje,65.0,,,,8.0,False,"Centralno, Klima",3.0,1.0,550.0,Beograd,Gornji Dorćol
20768,stan,izdavanje,50.0,,,,1.0,False,"Samostalno, Klima",3.0,1.0,450.0,Beograd,Gornji Dorćol
20769,stan,izdavanje,120.0,,,,,False,"Centralno, Klima",4.0,1.0,1200.0,Beograd,Vračar (Centar)
20770,stan,izdavanje,108.0,,,,,False,"Centralno, Klima",4.0,1.0,850.0,Beograd,Vračar (Hram)
20771,stan,izdavanje,195.0,2017,,,3.0,False,Klima,5.0,2.0,800.0,Sremska Kamenica,Tatarsko brdo
20772,stan,izdavanje,100.0,1936,,,4.0,False,"Centralno, Klima",4.0,2.0,750.0,Beograd,Terazije ( centar )
20773,stan,izdavanje,120.0,,,,3.0,False,"Samostalno, Klima",4.0,1.0,800.0,Beograd,Centar (uži)
20774,stan,izdavanje,195.0,2017,,,3.0,False,Klima,5.0,2.0,800.0,Sremska Kamenica,Tatarsko brdo
20775,stan,izdavanje,100.0,1936,,,4.0,False,"Centralno, Klima",4.0,2.0,750.0,Beograd,Terazije ( centar )
20776,stan,izdavanje,120.0,,,,3.0,False,"Samostalno, Klima",4.0,1.0,800.0,Beograd,Centar (uži)
20777,stan,izdavanje,105.0,2009,,,,False,"Centralno, Klima",4.0,2.0,1200.0,Beograd,Belvil
20778,stan,izdavanje,48.0,,,,3.0,False,Klima,3.0,1.0,450.0,Beograd,Centar (uži)
20779,stan,izdavanje,62.0,,,,2.0,False,"Centralno, Klima",3.0,1.0,400.0,Beograd,Kalenić pijaca
20781,stan,izdavanje,50.0,,,,,False,Klima,3.0,1.0,400.0,Beograd,Kosančićev venac
20782,stan,izdavanje,72.0,,,,4.0,False,Centralno,4.0,2.0,450.0,Novi Sad,Bulevar
20783,stan,izdavanje,68.0,,,,5.0,False,"Centralno, Klima",3.0,1.0,500.0,Beograd,Novi Beograd Blok 29
20784,stan,izdavanje,50.0,,,,,False,"Centralno, Klima",3.0,1.0,470.0,Beograd,Novi Beograd Blok 11c (Stari Merkator)
20785,stan,izdavanje,55.0,,,,2.0,False,"Centralno, Klima",3.0,1.0,450.0,Beograd,Voždovac
20786,stan,izdavanje,65.0,,,,2.0,False,"Centralno, Klima",3.0,1.0,400.0,Beograd,Voždovac
20787,stan,izdavanje,70.0,,,,1.0,False,"Samostalno, Klima",3.0,1.0,350.0,Beograd,Gundulićev venac
20788,stan,izdavanje,68.0,,,,1.0,False,"Centralno, Klima",3.0,1.0,450.0,Beograd,Novi Beograd Blok 11c (Stari Merkator)
20789,stan,izdavanje,50.0,,,,1.0,False,"Centralno, Klima",3.0,1.0,450.0,Beograd,Južni bulevar
20790,stan,izdavanje,69.0,,,,6.0,False,Klima,3.0,1.0,450.0,Beograd,Trg Republike ( centar )
20791,stan,izdavanje,60.0,,,,1.0,False,"Centralno, Klima",3.0,1.0,300.0,Beograd,Novi Beograd Blok 21 (10. Gimnazija)
20792,stan,izdavanje,58.0,,,,,False,"Centralno, Klima",3.0,1.0,380.0,Beograd,Kalenić pijaca
20793,stan,izdavanje,68.0,,,,3.0,False,"Centralno, Klima",3.0,1.0,450.0,Beograd,Đeram pijaca
20794,stan,izdavanje,65.0,,,,4.0,False,"Centralno, Klima",3.0,1.0,450.0,Beograd,Novi Beograd Blok 63
20795,stan,izdavanje,55.0,,,,,False,"Centralno, Klima",3.0,1.0,400.0,Beograd,Novi Beograd Blok 21 (10. Gimnazija)
20796,stan,izdavanje,65.0,,,,9.0,False,"Centralno, Klima",3.0,1.0,350.0,Beograd,Novi Beograd Blok 11c (Stari Merkator)
20797,stan,izdavanje,55.0,,,,1.0,False,"Centralno, Klima",3.0,1.0,380.0,Beograd,Novi Beograd Blok 11c (Stari Merkator)
20798,stan,izdavanje,50.0,,,,2.0,False,"Centralno, Klima",2.0,1.0,400.0,Beograd,Botanička bašta
20799,stan,izdavanje,51.0,,,,6.0,False,"Centralno, Klima",2.0,1.0,500.0,Beograd,Gornji Dorćol
20800,stan,izdavanje,58.0,,,,8.0,False,"Centralno, Klima",3.0,1.0,550.0,Beograd,Gundulićev venac
20801,stan,izdavanje,50.0,,,,,False,"Centralno, Klima",3.0,1.0,300.0,Beograd,Novi Beograd Blok 63
20802,stan,izdavanje,68.0,,,,10.0,False,"Centralno, Klima",3.0,1.0,280.0,Beograd,Novi Beograd Blok 63
20803,stan,izdavanje,55.0,,,,2.0,False,"Centralno, Klima",2.0,1.0,500.0,Beograd,Donji Dorćol
20804,stan,izdavanje,68.0,,,,,False,"Centralno, Klima",3.0,1.0,400.0,Beograd,Novi Beograd Blok 11 (Hotel Jugoslavija)
20805,stan,izdavanje,90.0,,,,5.0,False,"Centralno, Klima",3.0,1.0,600.0,Beograd,Tašmajdan
20806,kuca,prodaja,250.0,,250.0,,1.0,False,"Samostalno, Klima",8.0,3.0,170000.0,Beograd,Jajinci
20822,stan,prodaja,112.0,2019,,,2.0,False,"Centralno, Klima",4.0,1.0,385000.0,Beograd,Dedinje (Beli dvor)
20826,stan,prodaja,117.0,,,,4.0,False,"Centralno, Klima",4.0,1.0,205000.0,Beograd,Voždovac
20827,stan,prodaja,124.0,2019,,,5.0,False,"Centralno, Klima",4.0,1.0,248000.0,Beograd,Autokomanda
20833,stan,prodaja,100.0,2019,,,5.0,False,"Centralno, Klima",4.0,1.0,200000.0,Beograd,Autokomanda
20839,stan,izdavanje,90.0,,,,5.0,False,"Centralno, Klima",3.0,1.0,600.0,Beograd,Tašmajdan
20840,kuca,prodaja,250.0,,250.0,,1.0,False,"Samostalno, Klima",8.0,3.0,170000.0,Beograd,Jajinci
20849,stan,prodaja,112.0,2019,,,2.0,False,"Centralno, Klima",4.0,1.0,385000.0,Beograd,Dedinje (Beli dvor)
20853,stan,prodaja,117.0,,,,4.0,False,"Centralno, Klima",4.0,1.0,205000.0,Beograd,Voždovac
20854,stan,prodaja,124.0,2019,,,5.0,False,"Centralno, Klima",4.0,1.0,248000.0,Beograd,Autokomanda
20862,stan,prodaja,100.0,2019,,,5.0,False,"Centralno, Klima",4.0,1.0,200000.0,Beograd,Autokomanda
20864,kuca,izdavanje,220.0,,,,,False,Klima,6.0,1.0,1300.0,Beograd,Banovo brdo
20867,stan,prodaja,20.0,1950,,,1.0,False,"Centralno, Klima",1.0,1.0,24600.0,Beograd,Železnik
20877,stan,izdavanje,42.0,,,,6.0,False,Centralno,,,450.0,Beograd,Južni bulevar
20878,kuca,prodaja,370.0,2007,370.0,,,False,Samostalno,1.0,1.0,210000.0,Beograd,Miljakovac I
20879,stan,izdavanje,75.0,,,,4.0,False,Centralno,4.0,2.0,850.0,Beograd,Centar (uži)
20886,stan,prodaja,28.0,,,,10.0,False,Centralno,1.0,1.0,94888.0,Beograd,Beograd na vodi
20889,stan,izdavanje,117.0,,,,4.0,False,Centralno,4.0,1.0,1050.0,Beograd,Kalenić pijaca
20890,stan,prodaja,95.0,,,,5.0,False,Centralno,4.0,1.0,78000.0,Beograd,Miljakovac II
20892,kuca,prodaja,160.0,,,,,False,Samostalno,1.0,1.0,77000.0,Beograd,Kumodraž I
20903,stan,prodaja,113.0,,,,12.0,False,Centralno,4.0,3.0,286888.0,Beograd,Beograd na vodi
20922,stan,prodaja,100.0,2020,,,2.0,False,Centralno,4.0,2.0,199680.0,Beograd,Autokomanda
20925,stan,prodaja,124.0,2020,,,3.0,False,Centralno,4.0,2.0,248060.0,Beograd,Autokomanda
20927,stan,izdavanje,88.0,,,,5.0,False,Centralno,4.0,1.0,600.0,Beograd,Stari Grad
20930,stan,prodaja,88.0,,,,2.0,False,Samostalno,4.0,1.0,67000.0,Beograd,Zemun Polje
20931,stan,prodaja,106.0,2017,,,2.0,False,Samostalno,4.0,2.0,222285.0,Beograd,Vukov spomenik
20932,stan,prodaja,94.0,2017,,,6.0,False,Samostalno,4.0,2.0,206272.0,Beograd,Vukov spomenik
20934,stan,izdavanje,125.0,,,,1.0,False,Samostalno,4.0,2.0,2500.0,Beograd,Čubura
